client_id,first_name,last_name,gender,date_of_birth,city,state,country,annual_income,risk_profile,account_open_date,age,income_bracket
2086,Adweta,Srinivasan,Female,1965-08-05,Indore,Madhya Pradesh,India,2465815,High,2018-01-11,60,Upper Middle
2087,Faris,Sharaf,Male,1991-08-07,Bhopal,Madhya Pradesh,India,2586859,Medium,2021-09-03,34,Upper Middle
2088,Amaira,Sha,Female,1981-02-17,Udaipur,Rajasthan,India,1889611,High,2026-03-11,45,Upper Middle
2089,Ekantika,Ravi,Female,1964-07-24,New Delhi,Delhi,India,3617430,Low,2024-05-17,61,Upper Middle
2090,Qasim,Shetty,Male,1961-03-22,Hubli,Karnataka,India,891601,Medium,2019-08-20,65,Middle
2091,Bimala,Rajan,Female,2001-04-02,Mysuru,Karnataka,India,4804176,Low,2016-07-05,25,Upper Middle
2092,Zilmil,Bali,Female,1971-02-16,Udaipur,Rajasthan,India,2688277,High,2022-02-24,55,Upper Middle
2093,Unni,Madan,Female,1980-03-28,Ahmedabad,Gujarat,India,1025640,Medium,2021-07-13,46,Upper Middle
2094,Hemang,Buch,Male,1972-06-23,Chennai,Tamil Nadu,India,4233896,Medium,2025-09-18,54,Upper Middle
2095,Ayaan,Varma,Male,1981-04-06,Chennai,Tamil Nadu,India,1001354,Medium,2022-03-13,45,Upper Middle
2096,Ati,Choudhry,Female,1966-01-05,Coimbatore,Tamil Nadu,India,3975120,Medium,2022-09-05,60,Upper Middle
2097,Rajeshri,Shroff,Female,1962-10-30,Indore,Madhya Pradesh,India,1885190,Medium,2023-01-01,63,Upper Middle
2098,Rajeshri,Peri,Female,1996-01-13,Mumbai,Maharashtra,India,2403881,High,2017-03-07,30,Upper Middle
2099,Bhavna,Jayaraman,Female,1964-06-15,Lucknow,Uttar Pradesh,India,3582561,Low,2019-06-21,62,Upper Middle
2100,Oviya,Khare,Female,1991-04-04,Hyderabad,Telangana,India,1930234,Low,2018-11-04,35,Upper Middle
2101,Dakshesh,Sridhar,Male,2001-03-01,Nashik,Maharashtra,India,4733854,Low,2025-09-01,25,Upper Middle
2102,Jagrati,Kar,Female,1985-06-09,Hubli,Karnataka,India,1234204,Medium,2026-05-10,41,Upper Middle
2103,Patrick,Loke,Male,1966-04-18,Hyderabad,Telangana,India,2998248,Low,2021-12-09,60,Upper Middle
2104,Udyati,Malhotra,Female,2004-12-20,Surat,Gujarat,India,328697,Medium,2025-01-20,21,Low
2105,Azad,Pradhan,Male,1990-08-20,Indore,Madhya Pradesh,India,595238,Medium,2017-05-31,35,Middle
2106,Varsha,Sunder,Female,1968-08-16,Nashik,Maharashtra,India,3538461,Low,2022-05-12,57,Upper Middle
2107,Zansi,Das,Female,1989-07-23,Kanpur,Uttar Pradesh,India,4415135,Medium,2025-01-06,36,Upper Middle
2108,Madhav,Seth,Male,1995-11-16,Noida,Uttar Pradesh,India,4800107,High,2024-06-26,30,Upper Middle
2109,Bachittar,Guha,Male,1965-04-15,Mysuru,Karnataka,India,3558569,High,2022-10-01,61,Upper Middle
2110,Chameli,Buch,Female,1978-02-07,Kolkata,West Bengal,India,1507823,Low,2024-04-11,48,Upper Middle
2111,Hemal,Mani,Female,1980-05-06,Hyderabad,Telangana,India,3260686,Low,2023-02-18,46,Upper Middle
2112,Darika,Gala,Female,1975-11-22,Udaipur,Rajasthan,India,4023643,High,2017-10-18,50,Upper Middle
2113,Daksh,Divan,Male,1984-08-02,Kolkata,West Bengal,India,3646073,Low,2021-03-07,41,Upper Middle
2114,Forum,Jayaraman,Female,1960-04-08,Chennai,Tamil Nadu,India,1932439,High,2024-12-06,66,Upper Middle
2115,Advay,Memon,Male,1956-12-18,Kanpur,Uttar Pradesh,India,3444189,Medium,2025-05-06,69,Upper Middle
2116,Ekaja,Som,Female,1975-05-17,Jaipur,Rajasthan,India,4853577,Medium,2023-07-29,51,Upper Middle
2117,Shivansh,Sawhney,Male,2002-03-24,Bhopal,Madhya Pradesh,India,2121822,Low,2022-05-21,24,Upper Middle
2118,Mugdha,Gulati,Female,1993-11-22,Udaipur,Rajasthan,India,499945,Medium,2016-11-07,32,Low
2119,Advay,Kata,Male,1987-07-25,Indore,Madhya Pradesh,India,1607412,Medium,2017-07-23,38,Upper Middle
2120,Oliver,Sabharwal,Male,1984-11-11,Mysuru,Karnataka,India,2361068,High,2025-04-29,41,Upper Middle
2121,Onveer,Narain,Male,1965-09-03,Noida,Uttar Pradesh,India,4750895,Medium,2026-05-01,60,Upper Middle
2122,Tristan,Shankar,Male,2000-06-24,Ahmedabad,Gujarat,India,372718,High,2024-10-03,26,Low
2123,Dominic,Mohan,Male,1985-01-07,Kolkata,West Bengal,India,2002946,Medium,2021-08-29,41,Upper Middle
2124,Leena,Karan,Female,1981-08-24,New Delhi,Delhi,India,2946606,Medium,2019-05-30,44,Upper Middle
2125,Quincy,Mani,Male,1960-04-16,Noida,Uttar Pradesh,India,2730524,Low,2024-09-21,66,Upper Middle
2126,Falak,Pandit,Female,1979-05-11,Bengaluru,Karnataka,India,4765299,High,2017-04-17,47,Upper Middle
2127,Vasatika,Ganesan,Female,1969-08-25,Hubli,Karnataka,India,4239019,Medium,2021-04-29,56,Upper Middle
2128,Luke,Gopal,Male,1963-04-30,Chennai,Tamil Nadu,India,4032124,Low,2019-03-23,63,Upper Middle
2129,Faraj,Edwin,Male,1974-12-29,Mysuru,Karnataka,India,4300359,Low,2019-06-21,51,Upper Middle
2130,Dalbir,Barman,Male,1976-09-14,Bhopal,Madhya Pradesh,India,1825331,Medium,2020-07-14,49,Upper Middle
2131,Edhitha,Sastry,Female,1969-01-17,Kanpur,Uttar Pradesh,India,3150253,High,2021-11-15,57,Upper Middle
2132,Qasim,Gour,Male,1996-08-20,Surat,Gujarat,India,2817459,Medium,2020-12-01,29,Upper Middle
2133,Anay,Nadig,Male,1965-01-30,Surat,Gujarat,India,2752405,Medium,2019-12-23,61,Upper Middle
2134,Falak,Pradhan,Female,2003-08-20,Kolkata,West Bengal,India,3804245,High,2022-05-03,22,Upper Middle
2135,Finn,Walla,Male,1973-02-18,New Delhi,Delhi,India,4665696,High,2024-02-12,53,Upper Middle
2136,Divya,Bakshi,Female,1995-06-10,Noida,Uttar Pradesh,India,2303232,Medium,2021-08-13,31,Upper Middle
2137,Yahvi,Dhillon,Female,1984-06-18,Noida,Uttar Pradesh,India,2588718,Medium,2023-05-15,42,Upper Middle
2138,Nathaniel,Dugal,Male,1970-06-26,Vadodara,Gujarat,India,1395970,High,2024-04-12,56,Upper Middle
2139,Yashica,Narula,Female,1985-12-26,Indore,Madhya Pradesh,India,1974721,High,2016-07-23,40,Upper Middle
2140,Vritti,Mann,Female,1960-08-04,Jaipur,Rajasthan,India,2567303,Medium,2021-07-07,65,Upper Middle
2141,Falak,Sathe,Female,1978-07-13,Kolkata,West Bengal,India,3169983,Low,2026-04-01,47,Upper Middle
2142,Dayita,Srinivas,Female,1974-02-17,New Delhi,Delhi,India,2537011,Low,2022-04-01,52,Upper Middle
2143,Ekaraj,Dada,Male,1973-05-14,Vadodara,Gujarat,India,493000,High,2017-03-03,53,Low
2144,Advik,Ratti,Male,1993-12-27,Chennai,Tamil Nadu,India,844917,Low,2021-09-23,32,Middle
2145,Udant,Parikh,Male,2005-06-27,Ahmedabad,Gujarat,India,3161646,High,2020-03-27,21,Upper Middle
2146,Nihal,Bhakta,Male,1964-11-20,Hubli,Karnataka,India,3075795,Medium,2018-01-22,61,Upper Middle
2147,Indrajit,Mall,Male,2001-07-09,Indore,Madhya Pradesh,India,1463625,Low,2019-10-22,24,Upper Middle
2148,Advay,Chacko,Male,1960-05-29,Bengaluru,Karnataka,India,332221,Medium,2019-10-26,66,Low
2149,Udant,Chahal,Male,1960-06-04,Chennai,Tamil Nadu,India,3545560,Low,2025-08-24,66,Upper Middle
2150,Ronith,Hayer,Male,1959-11-04,Lucknow,Uttar Pradesh,India,1860825,Medium,2025-03-12,66,Upper Middle
2151,Nathan,Vaidya,Male,1973-07-08,Lucknow,Uttar Pradesh,India,967383,Low,2024-10-30,53,Middle
2152,Pranit,Rao,Male,1970-09-21,New Delhi,Delhi,India,1888345,Medium,2017-06-10,55,Upper Middle
2153,Unni,Pingle,Female,1985-03-14,Chennai,Tamil Nadu,India,1662507,Low,2019-01-02,41,Upper Middle
2154,Ria,Arora,Female,1972-08-18,Bhopal,Madhya Pradesh,India,2694134,Low,2023-01-21,53,Upper Middle
2155,Orinder,Panchal,Male,1972-07-08,Kolkata,West Bengal,India,2411145,Low,2021-04-30,54,Upper Middle
2156,Udant,Chahal,Male,2000-10-25,Ahmedabad,Gujarat,India,3187553,High,2021-09-23,25,Upper Middle
2157,Tristan,Sagar,Male,1999-07-25,Bhopal,Madhya Pradesh,India,4040748,Low,2020-02-27,26,Upper Middle
2158,Mitali,Gade,Female,1960-07-31,Kolkata,West Bengal,India,852631,Medium,2024-01-06,65,Middle
2159,Triya,Dewan,Female,1957-11-12,Noida,Uttar Pradesh,India,3407504,Medium,2023-09-12,68,Upper Middle
2160,Chameli,Dhawan,Female,1990-09-10,Kolkata,West Bengal,India,1730701,Low,2026-06-23,35,Upper Middle
2161,Nidra,Soman,Female,1976-01-26,Udaipur,Rajasthan,India,3682636,Medium,2020-01-09,50,Upper Middle
2162,Oliver,Bhatti,Male,1995-12-21,Lucknow,Uttar Pradesh,India,3819836,High,2025-06-04,30,Upper Middle
2163,Chanchal,Ahuja,Female,1965-04-28,Kolkata,West Bengal,India,3650563,Low,2022-11-17,61,Upper Middle
2164,Madhavi,Sachdeva,Female,1968-04-09,Bengaluru,Karnataka,India,2120275,Low,2023-06-15,58,Upper Middle
2165,Vedhika,Devan,Female,1988-01-17,Lucknow,Uttar Pradesh,India,1958901,Low,2019-06-18,38,Upper Middle
2166,Idika,Raj,Female,1970-02-20,Mysuru,Karnataka,India,2210415,Low,2019-11-17,56,Upper Middle
2167,Yatan,Basak,Male,1994-10-30,Udaipur,Rajasthan,India,801306,Low,2021-05-30,31,Middle
2168,Nidra,Tak,Female,1959-11-13,Vadodara,Gujarat,India,2727007,Low,2021-08-16,66,Upper Middle
2169,Vedika,Kapur,Female,1974-07-05,Coimbatore,Tamil Nadu,India,2883755,Medium,2026-01-01,52,Upper Middle
2170,Aadhya,Dube,Female,1966-05-12,New Delhi,Delhi,India,1385721,Medium,2016-12-10,60,Upper Middle
2171,Netra,Sodhi,Female,1981-09-23,Kolkata,West Bengal,India,4272199,Low,2020-12-15,44,Upper Middle
2172,Mitali,Sahni,Female,1990-03-22,Kolkata,West Bengal,India,3036369,Medium,2018-08-07,36,Upper Middle
2173,Yatan,Konda,Male,1970-01-19,Noida,Uttar Pradesh,India,3077138,Medium,2019-07-16,56,Upper Middle
2174,Darpan,Malhotra,Male,1959-09-15,Kolkata,West Bengal,India,2288250,High,2016-12-20,66,Upper Middle
2175,Bahadurjit,Pathak,Male,1975-07-02,Kanpur,Uttar Pradesh,India,2929493,Medium,2024-11-15,51,Upper Middle
2176,Warda,Sarin,Female,1966-01-30,Jaipur,Rajasthan,India,982058,Medium,2026-05-16,60,Middle
2177,Vyanjana,Dar,Female,2000-11-16,Bhopal,Madhya Pradesh,India,3568004,Medium,2020-11-15,25,Upper Middle
2178,Abhiram,Lad,Male,1956-06-15,Mysuru,Karnataka,India,4274077,Low,2022-11-01,70,Upper Middle
2179,Barkha,Dhingra,Female,1965-11-08,Kolkata,West Bengal,India,1525745,Medium,2019-04-04,60,Upper Middle
2180,Vihaan,Deshmukh,Male,1966-10-12,Noida,Uttar Pradesh,India,1978210,High,2021-12-04,59,Upper Middle
2181,Gautami,Bera,Female,1987-06-07,Indore,Madhya Pradesh,India,1935301,Medium,2022-07-26,39,Upper Middle
2182,Pranit,Saini,Male,1977-07-17,Coimbatore,Tamil Nadu,India,391553,Low,2021-02-15,48,Low
2183,Arunima,Mann,Female,2004-06-19,Mysuru,Karnataka,India,3835154,Low,2022-07-18,22,Upper Middle
2184,Zilmil,Bose,Female,1964-12-30,Mysuru,Karnataka,India,4957895,Low,2021-06-13,61,Upper Middle
2185,Indali,Goswami,Female,1987-11-17,Kolkata,West Bengal,India,2614831,Low,2025-03-25,38,Upper Middle
2186,Fiyaz,Naidu,Male,1968-05-08,New Delhi,Delhi,India,3007873,High,2018-02-04,58,Upper Middle
2187,Nidhi,Madan,Female,1969-11-10,Nagpur,Maharashtra,India,3393903,Low,2021-11-12,56,Upper Middle
2188,Chasmum,Warrior,Female,1964-12-03,Hyderabad,Telangana,India,3016937,Low,2022-08-27,61,Upper Middle
2189,Patrick,Dhawan,Male,1964-02-20,Indore,Madhya Pradesh,India,3018027,Medium,2026-05-10,62,Upper Middle
2190,Ekapad,Vasa,Male,1958-07-15,Hyderabad,Telangana,India,1406178,Medium,2016-09-15,68,Upper Middle
2191,Quincy,Sundaram,Male,1998-10-11,Bengaluru,Karnataka,India,1670545,High,2021-04-10,27,Upper Middle
2192,Onkar,Gaba,Male,1983-01-17,Vadodara,Gujarat,India,980808,Medium,2023-07-01,43,Middle
2193,Janani,Dubey,Female,1971-06-11,Noida,Uttar Pradesh,India,4701329,Medium,2018-03-25,55,Upper Middle
2194,Janya,Guha,Female,2000-03-20,Hubli,Karnataka,India,4062275,Low,2025-01-18,26,Upper Middle
2195,Dakshesh,Sahni,Male,2001-08-08,Chennai,Tamil Nadu,India,4978197,Low,2025-12-28,24,Upper Middle
2196,Balvan,Dada,Male,2003-03-14,Lucknow,Uttar Pradesh,India,2251740,High,2024-04-27,23,Upper Middle
2197,Adweta,Srinivasan,Female,1984-12-22,Hyderabad,Telangana,India,3620284,Low,2018-09-20,41,Upper Middle
2198,Nachiket,Patil,Male,1962-07-14,Lucknow,Uttar Pradesh,India,3780758,Medium,2022-05-30,64,Upper Middle
2199,Timothy,Virk,Male,2003-03-20,Madurai,Tamil Nadu,India,2225235,Medium,2018-11-07,23,Upper Middle
2200,Gabriel,Modi,Male,1968-01-06,Kolkata,West Bengal,India,4571048,High,2022-04-22,58,Upper Middle
2201,Dhriti,Kapadia,Female,1995-10-05,Jaipur,Rajasthan,India,361655,High,2016-12-22,30,Low
2202,Ekta,Karan,Female,1972-12-25,New Delhi,Delhi,India,1641030,High,2018-09-04,53,Upper Middle
2203,Edhitha,Kadakia,Female,1985-02-25,Kolkata,West Bengal,India,3593639,Low,2021-09-19,41,Upper Middle
2204,Balveer,Sandal,Male,1976-09-05,Lucknow,Uttar Pradesh,India,4593332,Medium,2018-09-14,49,Upper Middle
2205,Balvan,Bahl,Male,2002-12-18,Bengaluru,Karnataka,India,1195312,Medium,2018-05-22,23,Upper Middle
2206,Upasna,Basak,Female,1958-02-13,Madurai,Tamil Nadu,India,2098034,High,2024-09-22,68,Upper Middle
2207,Darika,Bali,Female,2001-08-07,Kolkata,West Bengal,India,2227786,Medium,2019-10-30,24,Upper Middle
2208,Ayushman,Singh,Male,2004-01-27,Madurai,Tamil Nadu,India,403686,Low,2025-03-22,22,Low
2209,Lajita,Bassi,Female,1973-12-25,Kolkata,West Bengal,India,3046084,Medium,2018-07-05,52,Upper Middle
2210,Matthew,Anne,Male,1973-11-08,Indore,Madhya Pradesh,India,2693626,Medium,2017-08-12,52,Upper Middle
2211,Diya,Jha,Female,2005-06-18,Ahmedabad,Gujarat,India,719665,High,2018-02-16,21,Middle
2212,Irya,Goyal,Female,1976-12-27,Nagpur,Maharashtra,India,1637875,Low,2026-06-26,49,Upper Middle
2213,Amrita,Chana,Female,1992-12-02,Madurai,Tamil Nadu,India,3427448,Low,2022-06-20,33,Upper Middle
2214,Maya,Pall,Female,1956-06-28,Nagpur,Maharashtra,India,1307274,Low,2018-12-18,70,Upper Middle
2215,Gaurika,Tella,Female,1997-08-14,Lucknow,Uttar Pradesh,India,554741,High,2022-06-24,28,Middle
2216,Yashawini,Bir,Female,1998-05-22,Bengaluru,Karnataka,India,2269668,Medium,2020-08-07,28,Upper Middle
2217,Abhimanyu,Wadhwa,Male,1960-09-29,New Delhi,Delhi,India,4324224,Low,2018-03-04,65,Upper Middle
2218,Inaya,Manda,Female,1979-07-28,Chennai,Tamil Nadu,India,3466070,Low,2020-03-06,46,Upper Middle
2219,Aarnav,Chaudhary,Male,1979-04-12,Udaipur,Rajasthan,India,411308,Medium,2019-05-30,47,Low
2220,Yashawini,Soman,Female,1960-02-21,Vadodara,Gujarat,India,4319579,Low,2020-02-16,66,Upper Middle
2221,George,Sarraf,Male,1993-03-08,Nagpur,Maharashtra,India,4058005,High,2022-09-21,33,Upper Middle
2222,Gautam,Pant,Male,1969-07-18,Bhopal,Madhya Pradesh,India,4398066,Medium,2018-04-24,56,Upper Middle
2223,Unnati,Kala,Female,1999-09-02,New Delhi,Delhi,India,3381111,Medium,2022-12-11,26,Upper Middle
2224,Ishaan,Reddy,Male,1981-08-06,Hyderabad,Telangana,India,3414457,Medium,2025-03-27,44,Upper Middle
2225,Nirja,Dasgupta,Female,1979-04-12,Kolkata,West Bengal,India,3670368,Low,2018-05-29,47,Upper Middle
2226,Dayamai,Venkatesh,Female,1961-11-03,New Delhi,Delhi,India,4848878,Medium,2024-05-31,64,Upper Middle
2227,Yachana,Patel,Female,1997-01-16,Vadodara,Gujarat,India,3308731,Medium,2018-10-19,29,Upper Middle
2228,Anmol,Butala,Male,2003-01-10,Hyderabad,Telangana,India,4547595,High,2021-05-23,23,Upper Middle
2229,Yatin,D’Alia,Male,1970-08-23,Bhopal,Madhya Pradesh,India,1637378,High,2022-01-25,55,Upper Middle
2230,Lucky,Shan,Male,1980-05-29,Madurai,Tamil Nadu,India,3814625,High,2023-01-12,46,Upper Middle
2231,Tristan,Kara,Male,1969-07-10,Hyderabad,Telangana,India,2436722,High,2021-10-17,57,Upper Middle
2232,Tanvi,Mannan,Female,1960-01-25,Madurai,Tamil Nadu,India,4403539,Low,2025-11-28,66,Upper Middle
2233,Ijaya,Boase,Female,1971-08-10,Hyderabad,Telangana,India,3595042,Low,2023-10-08,54,Upper Middle
2234,Qarin,Gola,Male,1990-08-14,Jaipur,Rajasthan,India,4105526,Low,2024-07-30,35,Upper Middle
2235,Xalak,Cheema,Female,1974-04-29,Mumbai,Maharashtra,India,905713,Medium,2016-09-14,52,Middle
2236,Theodore,Virk,Male,1986-03-23,Coimbatore,Tamil Nadu,India,4846347,Medium,2023-03-25,40,Upper Middle
2237,Darpan,Dhar,Male,2004-02-03,Mumbai,Maharashtra,India,1315655,Low,2017-12-07,22,Upper Middle
2238,Suhani,Chaudry,Female,1977-05-11,Vadodara,Gujarat,India,3839300,High,2023-03-16,49,Upper Middle
2239,Bhavini,Patla,Female,1983-12-23,Nagpur,Maharashtra,India,3445022,Low,2019-05-11,42,Upper Middle
2240,Omkaar,Iyer,Male,1964-09-02,Bhopal,Madhya Pradesh,India,651271,Medium,2019-11-16,61,Middle
2241,Divya,Kaul,Female,1983-06-24,Noida,Uttar Pradesh,India,2445656,Medium,2023-05-14,43,Upper Middle
2242,Yahvi,Mallick,Female,1977-07-23,Hyderabad,Telangana,India,3244862,High,2023-09-18,48,Upper Middle
2243,Laban,Ratta,Male,2002-10-28,Nashik,Maharashtra,India,1028371,Medium,2026-05-21,23,Upper Middle
2244,Vyanjana,Ravel,Female,1958-08-26,Surat,Gujarat,India,1088576,Medium,2022-07-18,67,Upper Middle
2245,Yashodhara,Mallick,Female,1975-06-24,Madurai,Tamil Nadu,India,3008450,Low,2024-09-23,51,Upper Middle
2246,Utkarsh,Chokshi,Male,1979-05-23,Madurai,Tamil Nadu,India,386351,Medium,2018-12-29,47,Low
2247,Ladli,Suri,Female,2000-10-20,Hyderabad,Telangana,India,1820294,Medium,2018-07-26,25,Upper Middle
2248,Kala,Desai,Female,1988-09-11,Hyderabad,Telangana,India,1287075,Medium,2024-12-11,37,Upper Middle
2249,Chavvi,Bera,Female,1987-04-16,Mysuru,Karnataka,India,634004,Low,2016-12-28,39,Middle
2250,Yahvi,Bala,Female,1962-04-26,Jaipur,Rajasthan,India,944418,Low,2017-08-24,64,Middle
2251,Rayaan,Narain,Male,1980-08-09,Chennai,Tamil Nadu,India,1781693,Medium,2019-07-14,45,Upper Middle
2252,Nidra,Char,Female,1991-01-14,New Delhi,Delhi,India,4438528,Low,2019-02-01,35,Upper Middle
2253,Yatin,Shukla,Male,1995-04-26,Ahmedabad,Gujarat,India,1407287,Medium,2017-10-15,31,Upper Middle
2254,Nandini,Tank,Female,1981-07-17,Noida,Uttar Pradesh,India,3906878,Low,2019-12-03,44,Upper Middle
2255,Yashawini,Lal,Female,1978-11-10,Hyderabad,Telangana,India,581327,Low,2024-10-29,47,Middle
2256,Onveer,Zachariah,Male,2000-02-21,Ahmedabad,Gujarat,India,3300123,Medium,2025-09-18,26,Upper Middle
2257,Aditya,Balay,Male,2004-04-12,Bengaluru,Karnataka,India,1024587,Medium,2025-10-14,22,Upper Middle
2258,Daniel,Rajagopal,Male,1971-01-02,Kanpur,Uttar Pradesh,India,4975545,Low,2023-10-23,55,Upper Middle
2259,Nakul,Puri,Male,1979-05-12,Hubli,Karnataka,India,4994823,Low,2024-02-22,47,Upper Middle
2260,Victor,Banik,Male,1996-07-11,Mysuru,Karnataka,India,3577511,Low,2024-01-06,29,Upper Middle
2261,Gaurang,Mitter,Male,1997-10-10,Hyderabad,Telangana,India,2530426,Medium,2017-01-17,28,Upper Middle
2262,Yatan,Sankar,Male,1985-03-06,New Delhi,Delhi,India,4329796,High,2019-04-12,41,Upper Middle
2263,Nachiket,Ramachandran,Male,1975-03-24,Noida,Uttar Pradesh,India,1130866,Low,2018-10-10,51,Upper Middle
2264,Christopher,Swaminathan,Male,1996-10-17,Hubli,Karnataka,India,1519725,High,2024-10-11,29,Upper Middle
2265,Vrinda,Soni,Female,2000-09-18,Kanpur,Uttar Pradesh,India,1681878,Low,2025-11-28,25,Upper Middle
2266,Farhan,Toor,Male,1988-12-11,Kolkata,West Bengal,India,800573,Medium,2026-01-19,37,Middle
2267,Rohan,Lall,Male,2004-03-27,Kolkata,West Bengal,India,3434673,Low,2017-06-08,22,Upper Middle
2268,Ranbir,Pandit,Male,1965-10-26,Mysuru,Karnataka,India,3710236,Medium,2024-11-25,60,Upper Middle
2269,Oeshi,Bhat,Female,1972-02-15,Madurai,Tamil Nadu,India,4470257,Medium,2021-04-29,54,Upper Middle
2270,Arin,Dave,Male,1979-06-07,Indore,Madhya Pradesh,India,1011711,Medium,2016-12-18,47,Upper Middle
2271,Priya,Bala,Female,1987-12-19,Nagpur,Maharashtra,India,2655801,Medium,2022-09-20,38,Upper Middle
2272,Ranveer,Chatterjee,Male,1985-11-10,New Delhi,Delhi,India,4590269,Medium,2022-04-17,40,Upper Middle
2273,Orinder,Parikh,Male,1999-07-16,Noida,Uttar Pradesh,India,4407696,High,2023-10-09,26,Upper Middle
2274,Pushti,Bhalla,Female,1988-02-11,New Delhi,Delhi,India,4607700,Low,2023-06-30,38,Upper Middle
2275,Krishna,Keer,Female,1993-01-09,Madurai,Tamil Nadu,India,2869830,Low,2020-08-22,33,Upper Middle
2276,Brijesh,Bhatti,Male,1988-02-23,Hyderabad,Telangana,India,3855495,Medium,2021-10-18,38,Upper Middle
2277,Deepa,Nazareth,Female,1955-07-29,Indore,Madhya Pradesh,India,2774767,Low,2021-09-03,70,Upper Middle
2278,Aishani,Yohannan,Female,1991-11-13,Hyderabad,Telangana,India,4663021,Low,2019-05-17,34,Upper Middle
2279,Anjali,Sharma,Female,1966-08-23,Chennai,Tamil Nadu,India,3130082,Low,2022-01-13,59,Upper Middle
2280,Yasti,Sama,Female,1979-11-05,Kolkata,West Bengal,India,2571135,High,2023-09-04,46,Upper Middle
2281,Aishani,Singh,Female,1996-02-26,Hyderabad,Telangana,India,904401,Low,2021-01-08,30,Middle
2282,Nitara,Purohit,Female,2005-05-30,Hyderabad,Telangana,India,1884843,High,2016-11-12,21,Upper Middle
2283,Saumya,Naidu,Female,1969-09-17,Noida,Uttar Pradesh,India,2624413,Medium,2026-03-11,56,Upper Middle
2284,Chavvi,Suresh,Female,2001-11-28,Coimbatore,Tamil Nadu,India,4406723,Medium,2026-03-24,24,Upper Middle
2285,Ishanvi,Nayar,Female,1985-05-08,Udaipur,Rajasthan,India,1472118,Low,2018-03-10,41,Upper Middle
2286,Yashasvi,Nori,Female,2001-02-12,Mumbai,Maharashtra,India,1201453,Medium,2024-12-08,25,Upper Middle
2287,Mason,Patla,Male,1957-07-29,Bengaluru,Karnataka,India,3850594,Low,2019-04-28,68,Upper Middle
2288,Harrison,Taneja,Male,1983-08-24,Mumbai,Maharashtra,India,2625102,Low,2023-11-27,42,Upper Middle
2289,Jalsa,Mani,Female,1965-09-07,Chennai,Tamil Nadu,India,2537541,High,2017-10-08,60,Upper Middle
2290,Arjun,Mishra,Male,2003-09-24,Chennai,Tamil Nadu,India,2956821,Medium,2020-12-30,22,Upper Middle
2291,Sai,Kara,Male,1970-08-31,Jaipur,Rajasthan,India,446302,High,2026-03-30,55,Low
2292,Charvi,Nayar,Female,1974-05-09,Bhopal,Madhya Pradesh,India,1102652,Low,2018-01-19,52,Upper Middle
2293,Bahadurjit,Wali,Male,1975-09-02,Chennai,Tamil Nadu,India,1689510,High,2021-02-19,50,Upper Middle
2294,Unni,Kadakia,Female,2005-03-03,New Delhi,Delhi,India,2887837,Medium,2024-07-28,21,Upper Middle
2295,Brinda,Mittal,Female,1991-05-17,Lucknow,Uttar Pradesh,India,987841,Medium,2022-05-25,35,Middle
2296,Netra,Sant,Female,1957-12-31,Lucknow,Uttar Pradesh,India,3489035,Low,2025-01-26,68,Upper Middle
2297,Naksh,Iyengar,Male,1973-11-30,Madurai,Tamil Nadu,India,4695088,Low,2025-09-03,52,Upper Middle
2298,Suhani,Krishnamurthy,Female,1965-12-27,Kanpur,Uttar Pradesh,India,4009354,Medium,2023-07-15,60,Upper Middle
2299,Vasana,Gole,Female,2000-08-31,Hubli,Karnataka,India,3468077,Low,2025-04-03,25,Upper Middle
2300,Yauvani,Grover,Female,1985-01-09,Chennai,Tamil Nadu,India,3698244,Low,2016-10-20,41,Upper Middle
2301,Zaid,Kala,Male,1966-11-15,Coimbatore,Tamil Nadu,India,503641,Medium,2026-04-20,59,Middle
2302,Lipika,Walia,Female,1960-07-03,Rajkot,Gujarat,India,3562076,Medium,2024-06-08,66,Upper Middle
2303,Ayushman,Vig,Male,1973-11-30,Jaipur,Rajasthan,India,4035678,High,2023-11-13,52,Upper Middle
2304,Rajata,Shere,Female,1983-03-14,Udaipur,Rajasthan,India,2557555,Low,2019-11-25,43,Upper Middle
2305,Jai,Dora,Male,1995-03-16,Lucknow,Uttar Pradesh,India,4638334,Medium,2019-01-01,31,Upper Middle
2306,Teerth,Roy,Male,1982-06-15,Nashik,Maharashtra,India,2217469,Low,2021-08-05,44,Upper Middle
2307,Bhavika,Jani,Female,1989-05-28,Ahmedabad,Gujarat,India,4706148,High,2021-11-28,37,Upper Middle
